x,y,z,gx,gy,gz
1.50032,0.103376,4.50103,1.49914,0.10171,4.49971
1.50038,0.0996052,4.50105,1.4992,0.0979479,4.49973
1.50044,0.0958337,4.50107,1.49926,0.0941858,4.49975
1.5005,0.0920617,4.50109,1.49932,0.090423,4.49977
1.50055,0.088289,4.5011,1.49937,0.0866597,4.49979
1.50061,0.0845158,4.50112,1.49943,0.0828958,4.49981
1.50066,0.0807421,4.50114,1.49948,0.0791314,4.49983
1.50071,0.0769679,4.50116,1.49953,0.0753665,4.49984
1.50075,0.0731932,4.50117,1.49957,0.0716011,4.49986
1.5008,0.069418,4.50119,1.49962,0.0678353,4.49987
1.50084,0.0656424,4.5012,1.49966,0.064069,4.49989
1.50088,0.0618664,4.50121,1.4997,0.0603023,4.4999
1.50091,0.0580899,4.50122,1.49973,0.0565353,4.49991
1.50095,0.0543132,4.50124,1.49977,0.0527679,4.49992
1.50098,0.050536,4.50125,1.4998,0.0490001,4.49993
1.50101,0.0467586,4.50126,1.49983,0.0452321,4.49994
1.50104,0.0429809,4.50127,1.49986,0.0414637,4.49995
1.50106,0.0392029,4.50127,1.49988,0.0376951,4.49996
1.50108,0.0354246,4.50128,1.4999,0.0339263,4.49997
1.5011,0.0316461,4.50129,1.49992,0.0301573,4.49997
1.50112,0.0278675,4.50129,1.49994,0.026388,4.49998
1.50114,0.0240886,4.5013,1.49996,0.0226186,4.49999
1.50115,0.0203096,4.5013,1.49997,0.0188491,4.49999
1.50116,0.0165305,4.50131,1.49998,0.0150794,4.49999
1.50117,0.0127513,4.50131,1.49999,0.0113096,4.5
1.50117,0.00897198,4.50131,1.5,0.00753979,4.5
1.50118,0.00519262,4.50131,1.5,0.00376991,4.5
1.50118,0.00141323,4.50131,1.5,1.83697e-16,4.5
1.50118,-0.00236617,4.50131,1.5,-0.00376991,4.5
1.50117,-0.00614555,4.50131,1.5,-0.00753979,4.5
1.50117,-0.00992489,4.50131,1.49999,-0.0113096,4.5
1.50116,-0.0137042,4.50131,1.49998,-0.0150794,4.49999
1.50115,-0.0174834,4.5013,1.49997,-0.0188491,4.49999
1.50114,-0.0212624,4.5013,1.49996,-0.0226186,4.49999
1.50112,-0.0250414,4.50129,1.49994,-0.026388,4.49998
1.5011,-0.0288201,4.50129,1.49992,-0.0301573,4.49997
1.50108,-0.0325987,4.50128,1.4999,-0.0339263,4.49997
1.50106,-0.0363771,4.50127,1.49988,-0.0376951,4.49996
1.50103,-0.0401553,4.50127,1.49986,-0.0414637,4.49995
1.50101,-0.0439332,4.50126,1.49983,-0.0452321,4.49994
1.50098,-0.0477108,4.50125,1.4998,-0.0490001,4.49993
1.50095,-0.0514881,4.50124,1.49977,-0.0527679,4.49992
1.50091,-0.0552651,4.50122,1.49973,-0.0565353,4.49991
1.50087,-0.0590418,4.50121,1.4997,-0.0603023,4.4999
1.50084,-0.062818,4.5012,1.49966,-0.064069,4.49989
1.50079,-0.0665939,4.50119,1.49962,-0.0678353,4.49987
1.50075,-0.0703693,4.50117,1.49957,-0.0716011,4.49986
1.5007,-0.0741444,4.50116,1.49953,-0.0753665,4.49984
1.50065,-0.0779189,4.50114,1.49948,-0.0791314,4.49983
1.5006,-0.0816929,4.50112,1.49943,-0.0828958,4.49981
1.50055,-0.0854664,4.5011,1.49937,-0.0866597,4.49979
1.50049,-0.0892394,4.50109,1.49932,-0.090423,4.49977
1.50044,-0.0930118,4.50107,1.49926,-0.0941858,4.49975
1.50038,-0.0967836,4.50105,1.4992,-0.0979479,4.49973
1.50031,-0.100555,4.50103,1.49914,-0.10171,4.49971
1.50025,-0.104325,4.501,1.49907,-0.10547,4.49969
1.50018,-0.108095,4.50098,1.499,-0.109231,4.49967
1.50011,-0.111865,4.50096,1.49893,-0.11299,4.49964
1.50004,-0.115633,4.50093,1.49886,-0.116749,4.49962
1.49996,-0.119401,4.50091,1.49879,-0.120507,4.4996
1.49989,-0.123168,4.50088,1.49871,-0.124264,4.49957
1.49981,-0.126934,4.50086,1.49863,-0.128021,4.49954
1.49972,-0.1307,4.50083,1.49855,-0.131777,4.49952
1.49964,-0.134464,4.5008,1.49847,-0.135532,4.49949
1.49955,-0.138228,4.50077,1.49838,-0.139286,4.49946
1.49946,-0.141991,4.50074,1.49829,-0.143039,4.49943
1.49937,-0.145753,4.50071,1.4982,-0.146791,4.4994
1.49928,-0.149514,4.50068,1.49811,-0.150543,4.49937
1.49918,-0.153274,4.50065,1.49801,-0.154293,4.49934
1.49909,-0.157033,4.50062,1.49791,-0.158042,4.4993
1.49898,-0.160791,4.50058,1.49781,-0.161791,4.49927
1.49888,-0.164549,4.50055,1.49771,-0.165538,4.49924
1.49878,-0.168305,4.50051,1.4976,-0.169285,4.4992
1.49867,-0.17206,4.50048,1.49749,-0.17303,4.49916
1.49856,-0.175814,4.50044,1.49738,-0.176774,4.49913
1.49845,-0.179567,4.5004,1.49727,-0.180517,4.49909
1.49833,-0.183318,4.50037,1.49716,-0.184259,4.49905
1.49821,-0.187069,4.50033,1.49704,-0.188,4.49901
1.49809,-0.190818,4.50029,1.49692,-0.191739,4.49897
1.49797,-0.194566,4.50025,1.4968,-0.195478,4.49893
1.49785,-0.198313,4.5002,1.49667,-0.199215,4.49889
1.49772,-0.202059,4.50016,1.49655,-0.202951,4.49885
1.49759,-0.205803,4.50012,1.49642,-0.206685,4.49881
1.49746,-0.209546,4.50008,1.49629,-0.210419,4.49876
1.49733,-0.213288,4.50003,1.49615,-0.214151,4.49872
1.49719,-0.217029,4.49999,1.49602,-0.217881,4.49867
1.49705,-0.220768,4.49994,1.49588,-0.221611,4.49863
1.49691,-0.224505,4.49989,1.49574,-0.225338,4.49858
1.49677,-0.228241,4.49984,1.4956,-0.229065,4.49853
1.49662,-0.231976,4.4998,1.49545,-0.23279,4.49848
1.49647,-0.23571,4.49975,1.4953,-0.236513,4.49843
1.49632,-0.239441,4.4997,1.49515,-0.240235,4.49838
1.49617,-0.243172,4.49965,1.495,-0.243956,4.49833
1.49601,-0.2469,4.49959,1.49484,-0.247675,4.49828
1.49586,-0.250628,4.49954,1.49469,-0.251392,4.49823
1.4957,-0.254353,4.49949,1.49453,-0.255108,4.49818
1.49553,-0.258077,4.49943,1.49436,-0.258822,4.49812
1.49537,-0.2618,4.49938,1.4942,-0.262535,4.49807
1.4952,-0.26552,4.49932,1.49403,-0.266245,4.49801
1.49503,-0.269239,4.49927,1.49386,-0.269955,4.49795
1.49486,-0.272957,4.49921,1.49369,-0.273662,4.4979
1.49469,-0.276672,4.49915,1.49352,-0.277368,4.49784
1.49451,-0.280386,4.49909,1.49334,-0.281072,4.49778
1.49433,-0.284098,4.49903,1.49316,-0.284774,4.49772
1.49415,-0.287809,4.49897,1.49298,-0.288475,4.49766
1.49397,-0.291517,4.49891,1.4928,-0.292173,4.4976
1.49378,-0.295224,4.49885,1.49261,-0.29587,4.49754
1.49359,-0.298929,4.49879,1.49243,-0.299565,4.49748
1.4934,-0.302632,4.49872,1.49224,-0.303258,4.49741
1.49321,-0.306332,4.49866,1.49204,-0.306949,4.49735
1.49301,-0.310032,4.49859,1.49185,-0.310638,4.49728
1.49282,-0.313729,4.49853,1.49165,-0.314325,4.49722
1.49262,-0.317424,4.49846,1.49145,-0.318011,4.49715
1.49241,-0.321117,4.49839,1.49125,-0.321694,4.49708
1.49221,-0.324808,4.49833,1.49104,-0.325375,4.49701
1.492,-0.328497,4.49826,1.49084,-0.329054,4.49695
1.49179,-0.332184,4.49819,1.49063,-0.332731,4.49688
1.49158,-0.335869,4.49812,1.49042,-0.336406,4.49681
1.49137,-0.339551,4.49805,1.4902,-0.340079,4.49673
1.49115,-0.343232,4.49797,1.48999,-0.34375,4.49666
1.49093,-0.34691,4.4979,1.48977,-0.347418,4.49659
1.49071,-0.350586,4.49783,1.48955,-0.351084,4.49652
1.49049,-0.35426,4.49775,1.48932,-0.354748,4.49644
1.49026,-0.357932,4.49768,1.4891,-0.35841,4.49637
1.49003,-0.361602,4.4976,1.48887,-0.36207,4.49629
1.4898,-0.365269,4.49752,1.48864,-0.365727,4.49621
1.48957,-0.368934,4.49745,1.48841,-0.369382,4.49614
1.48933,-0.372596,4.49737,1.48817,-0.373035,4.49606
1.4891,-0.376256,4.49729,1.48793,-0.376685,4.49598
1.48886,-0.379914,4.49721,1.48769,-0.380333,4.4959
1.48861,-0.38357,4.49713,1.48745,-0.383979,4.49582
1.48837,-0.387223,4.49705,1.48721,-0.387622,4.49574
1.48812,-0.390873,4.49696,1.48696,-0.391262,4.49565
1.48787,-0.394521,4.49688,1.48671,-0.3949,4.49557
1.48762,-0.398167,4.4968,1.48646,-0.398536,4.49549
1.48737,-0.40181,4.49671,1.48621,-0.402169,4.4954
1.48711,-0.40545,4.49663,1.48595,-0.4058,4.49532
1.48685,-0.409088,4.49654,1.48569,-0.409428,4.49523
1.48659,-0.412724,4.49645,1.48543,-0.413053,4.49514
1.48633,-0.416356,4.49637,1.48517,-0.416676,4.49506
1.48606,-0.419986,4.49628,1.4849,-0.420296,4.49497
1.48579,-0.423614,4.49619,1.48463,-0.423914,4.49488
1.48552,-0.427239,4.4961,1.48436,-0.427529,4.49479
1.48525,-0.430861,4.49601,1.48409,-0.431141,4.4947
1.48497,-0.43448,4.49591,1.48382,-0.434751,4.49461
1.4847,-0.438097,4.49582,1.48354,-0.438357,4.49451
1.48442,-0.441711,4.49573,1.48326,-0.441961,4.49442
1.48413,-0.445322,4.49563,1.48298,-0.445562,4.49433
1.48385,-0.44893,4.49554,1.48269,-0.449161,4.49423
1.48356,-0.452535,4.49544,1.48241,-0.452756,4.49414
1.48327,-0.456138,4.49535,1.48212,-0.456349,4.49404
1.48298,-0.459738,4.49525,1.48183,-0.459939,4.49394
1.48269,-0.463334,4.49515,1.48153,-0.463525,4.49384
1.48239,-0.466928,4.49505,1.48124,-0.467109,4.49375
1.48209,-0.470519,4.49495,1.48094,-0.47069,4.49365
1.48179,-0.474107,4.49485,1.48064,-0.474268,4.49355
1.48149,-0.477692,4.49475,1.48033,-0.477843,4.49344
1.48118,-0.481274,4.49465,1.48003,-0.481415,4.49334
1.48087,-0.484853,4.49455,1.47972,-0.484984,4.49324
1.48056,-0.488428,4.49444,1.47941,-0.48855,4.49314
1.48025,-0.492001,4.49434,1.4791,-0.492113,4.49303
1.47994,-0.495571,4.49424,1.47878,-0.495673,4.49293
1.47962,-0.499137,4.49413,1.47847,-0.499229,4.49282
1.4793,-0.5027,4.49402,1.47815,-0.502783,4.49272
1.47898,-0.50626,4.49392,1.47783,-0.506333,4.49261
1.47865,-0.509817,4.49381,1.4775,-0.50988,4.4925
1.47833,-0.513371,4.4937,1.47718,-0.513424,4.49239
1.478,-0.516921,4.49359,1.47685,-0.516964,4.49228
1.47767,-0.520469,4.49348,1.47652,-0.520502,4.49217
1.47733,-0.524012,4.49337,1.47618,-0.524036,4.49206
1.477,-0.527553,4.49326,1.47585,-0.527566,4.49195
1.47666,-0.53109,4.49314,1.47551,-0.531094,4.49184
1.47632,-0.534624,4.49303,1.47517,-0.534618,4.49172
1.47597,-0.538155,4.49291,1.47483,-0.538138,4.49161
1.47563,-0.541682,4.4928,1.47448,-0.541656,4.49149
1.47528,-0.545205,4.49268,1.47413,-0.54517,4.49138
1.47493,-0.548726,4.49257,1.47378,-0.54868,4.49126
1.47458,-0.552242,4.49245,1.47343,-0.552187,4.49114
1.47422,-0.555756,4.49233,1.47308,-0.55569,4.49103
1.47387,-0.559266,4.49221,1.47272,-0.55919,4.49091
1.47351,-0.562772,4.49209,1.47236,-0.562687,4.49079
1.47314,-0.566274,4.49197,1.472,-0.566179,4.49067
1.47278,-0.569773,4.49185,1.47164,-0.569669,4.49055
1.47241,-0.573269,4.49173,1.47127,-0.573154,4.49042
1.47205,-0.576761,4.49161,1.4709,-0.576636,4.4903
1.47167,-0.580249,4.49148,1.47053,-0.580115,4.49018
1.4713,-0.583734,4.49136,1.47016,-0.583589,4.49005
1.47093,-0.587214,4.49123,1.46978,-0.587061,4.48993
1.47055,-0.590692,4.49111,1.4694,-0.590528,4.4898
1.47017,-0.594165,4.49098,1.46903,-0.593991,4.48968
1.46978,-0.597635,4.49085,1.46864,-0.597451,4.48955
1.4694,-0.601101,4.49072,1.46826,-0.600907,4.48942
1.46901,-0.604563,4.49059,1.46787,-0.60436,4.48929
1.46862,-0.608021,4.49046,1.46748,-0.607808,4.48916
1.46823,-0.611475,4.49033,1.46709,-0.611253,4.48903
1.46784,-0.614926,4.4902,1.4667,-0.614694,4.4889
1.46744,-0.618373,4.49007,1.4663,-0.61813,4.48877
1.46704,-0.621815,4.48994,1.4659,-0.621563,4.48863
1.46664,-0.625254,4.4898,1.4655,-0.624992,4.4885
1.46624,-0.628689,4.48967,1.4651,-0.628418,4.48837
1.46583,-0.63212,4.48953,1.46469,-0.631839,4.48823
1.46542,-0.635547,4.4894,1.46429,-0.635256,4.4881
1.46501,-0.63897,4.48926,1.46388,-0.638669,4.48796
1.4646,-0.642389,4.48912,1.46346,-0.642078,4.48782
1.46418,-0.645803,4.48898,1.46305,-0.645483,4.48768
1.46377,-0.649214,4.48885,1.46263,-0.648884,4.48754
1.46335,-0.652621,4.48871,1.46221,-0.652281,4.4874
1.46293,-0.656023,4.48857,1.46179,-0.655674,4.48726
1.4625,-0.659421,4.48842,1.46137,-0.659062,4.48712
1.46207,-0.662816,4.48828,1.46094,-0.662447,4.48698
1.46165,-0.666206,4.48814,1.46051,-0.665827,4.48684
1.46121,-0.669591,4.48799,1.46008,-0.669203,4.48669
1.46078,-0.672973,4.48785,1.45965,-0.672575,4.48655
1.46035,-0.67635,4.4877,1.45921,-0.675942,4.4864
1.45991,-0.679723,4.48756,1.45877,-0.679306,4.48626
1.45947,-0.683092,4.48741,1.45833,-0.682665,4.48611
1.45902,-0.686456,4.48726,1.45789,-0.686019,4.48596
1.45858,-0.689816,4.48712,1.45745,-0.68937,4.48582
1.45813,-0.693172,4.48697,1.457,-0.692716,4.48567
1.45768,-0.696523,4.48682,1.45655,-0.696057,4.48552
1.45723,-0.69987,4.48667,1.4561,-0.699395,4.48537
1.45678,-0.703213,4.48651,1.45565,-0.702728,4.48522
1.45632,-0.706551,4.48636,1.45519,-0.706056,4.48506
1.45586,-0.709884,4.48621,1.45473,-0.70938,4.48491
1.4554,-0.713213,4.48606,1.45427,-0.712699,4.48476
1.45494,-0.716538,4.4859,1.45381,-0.716014,4.4846
1.45447,-0.719858,4.48575,1.45334,-0.719325,4.48445
1.454,-0.723174,4.48559,1.45287,-0.722631,4.48429
1.45353,-0.726485,4.48543,1.4524,-0.725932,4.48413
1.45306,-0.729791,4.48528,1.45193,-0.729229,4.48398
1.45258,-0.733093,4.48512,1.45146,-0.732521,4.48382
1.45211,-0.73639,4.48496,1.45098,-0.735808,4.48366
1.45163,-0.739682,4.4848,1.4505,-0.739091,4.4835
1.45115,-0.74297,4.48464,1.45002,-0.742369,4.48334
1.45066,-0.746253,4.48448,1.44954,-0.745643,4.48318
1.45017,-0.749531,4.48431,1.44905,-0.748911,4.48302
1.44969,-0.752805,4.48415,1.44856,-0.752176,4.48285
1.44919,-0.756074,4.48399,1.44807,-0.755435,4.48269
1.4487,-0.759338,4.48382,1.44758,-0.758689,4.48253
1.44821,-0.762597,4.48366,1.44708,-0.761939,4.48236
1.44771,-0.765852,4.48349,1.44659,-0.765184,4.4822
1.44721,-0.769101,4.48333,1.44609,-0.768424,4.48203
1.44671,-0.772346,4.48316,1.44559,-0.771659,4.48186
1.4462,-0.775586,4.48299,1.44508,-0.77489,4.48169
1.44569,-0.778821,4.48282,1.44457,-0.778115,4.48152
1.44518,-0.782051,4.48265,1.44407,-0.781336,4.48136
1.44467,-0.785276,4.48248,1.44355,-0.784551,4.48118
1.44416,-0.788496,4.48231,1.44304,-0.787762,4.48101
1.44364,-0.791711,4.48214,1.44253,-0.790968,4.48084
1.44312,-0.794921,4.48196,1.44201,-0.794168,4.48067
1.4426,-0.798127,4.48179,1.44149,-0.797364,4.4805
1.44208,-0.801327,4.48162,1.44097,-0.800555,4.48032
1.44156,-0.804522,4.48144,1.44044,-0.80374,4.48015
1.44103,-0.807712,4.48127,1.43991,-0.806921,4.47997
1.4405,-0.810897,4.48109,1.43938,-0.810096,4.47979
1.43997,-0.814076,4.48091,1.43885,-0.813266,4.47962
1.43943,-0.817251,4.48073,1.43832,-0.816432,4.47944
1.4389,-0.82042,4.48055,1.43778,-0.819592,4.47926
1.43836,-0.823584,4.48037,1.43724,-0.822746,4.47908
1.43782,-0.826743,4.48019,1.4367,-0.825896,4.4789
1.43727,-0.829897,4.48001,1.43616,-0.82904,4.47872
1.43673,-0.833046,4.47983,1.43562,-0.83218,4.47854
1.43618,-0.836189,4.47965,1.43507,-0.835313,4.47836
1.43563,-0.839327,4.47946,1.43452,-0.838442,4.47817
1.43508,-0.84246,4.47928,1.43397,-0.841565,4.47799
1.43452,-0.845587,4.4791,1.43341,-0.844683,4.4778
1.43396,-0.848709,4.47891,1.43286,-0.847796,4.47762
1.4334,-0.851826,4.47872,1.4323,-0.850903,4.47743
1.43284,-0.854937,4.47854,1.43174,-0.854005,4.47725
1.43228,-0.858043,4.47835,1.43117,-0.857102,4.47706
1.43171,-0.861143,4.47816,1.43061,-0.860193,4.47687
1.43115,-0.864238,4.47797,1.43004,-0.863279,4.47668
1.43057,-0.867328,4.47778,1.42947,-0.866359,4.47649
1.43,-0.870412,4.47759,1.4289,-0.869434,4.4763
1.42943,-0.87349,4.4774,1.42832,-0.872503,4.47611
1.42885,-0.876563,4.4772,1.42775,-0.875567,4.47592
1.42827,-0.879631,4.47701,1.42717,-0.878625,4.47572
1.42769,-0.882693,4.47682,1.42658,-0.881678,4.47553
1.4271,-0.885749,4.47662,1.426,-0.884725,4.47533
1.42652,-0.8888,4.47643,1.42542,-0.887767,4.47514
1.42593,-0.891845,4.47623,1.42483,-0.890802,4.47494
1.42534,-0.894885,4.47603,1.42424,-0.893833,4.47475
1.42474,-0.897918,4.47584,1.42364,-0.896857,4.47455
1.42415,-0.900947,4.47564,1.42305,-0.899876,4.47435
1.42355,-0.903969,4.47544,1.42245,-0.90289,4.47415
1.42295,-0.906986,4.47524,1.42185,-0.905897,4.47395
1.42235,-0.909997,4.47504,1.42125,-0.908899,4.47375
1.42174,-0.913002,4.47484,1.42065,-0.911895,4.47355
1.42114,-0.916002,4.47463,1.42004,-0.914886,4.47335
1.42053,-0.918995,4.47443,1.41943,-0.91787,4.47314
1.41992,-0.921983,4.47423,1.41882,-0.920849,4.47294
1.4193,-0.924965,4.47402,1.41821,-0.923822,4.47274
1.41869,-0.927942,4.47382,1.41759,-0.926789,4.47253
1.41807,-0.930912,4.47361,1.41698,-0.929751,4.47233
1.41745,-0.933876,4.4734,1.41636,-0.932706,4.47212
1.41683,-0.936835,4.4732,1.41574,-0.935656,4.47191
1.4162,-0.939788,4.47299,1.41511,-0.938599,4.4717
1.41558,-0.942734,4.47278,1.41449,-0.941537,4.4715
1.41495,-0.945675,4.47257,1.41386,-0.944469,4.47129
1.41432,-0.94861,4.47236,1.41323,-0.947395,4.47108
1.41368,-0.951539,4.47215,1.41259,-0.950314,4.47086
1.41305,-0.954462,4.47194,1.41196,-0.953228,4.47065
1.41241,-0.957378,4.47172,1.41132,-0.956136,4.47044
1.41177,-0.960289,4.47151,1.41068,-0.959038,4.47023
1.41113,-0.963194,4.4713,1.41004,-0.961933,4.47001
1.41048,-0.966092,4.47108,1.4094,-0.964823,4.4698
1.40984,-0.968985,4.47087,1.40875,-0.967707,4.46958
1.40919,-0.971871,4.47065,1.4081,-0.970584,4.46937
1.40854,-0.974751,4.47043,1.40745,-0.973455,4.46915
1.40788,-0.977625,4.47021,1.4068,-0.97632,4.46893
1.40723,-0.980493,4.47,1.40614,-0.979179,4.46871
1.40657,-0.983355,4.46978,1.40548,-0.982032,4.46849
1.40591,-0.98621,4.46956,1.40482,-0.984879,4.46827
1.40525,-0.989059,4.46934,1.40416,-0.987719,4.46805
1.40458,-0.991902,4.46911,1.4035,-0.990553,4.46783
1.40391,-0.994739,4.46889,1.40283,-0.993381,4.46761
1.40325,-0.997569,4.46867,1.40216,-0.996203,4.46739
1.40257,-1.00039,4.46844,1.40149,-0.999018,4.46716
1.4019,-1.00321,4.46822,1.40082,-1.00183,4.46694
1.40122,-1.00602,4.468,1.40015,-1.00463,4.46672
1.40055,-1.00883,4.46777,1.39947,-1.00743,4.46649
1.39987,-1.01163,4.46754,1.39879,-1.01022,4.46626
1.39918,-1.01442,4.46731,1.39811,-1.013,4.46604
1.3985,-1.0172,4.46709,1.39742,-1.01578,4.46581
1.39781,-1.01998,4.46686,1.39674,-1.01855,4.46558
1.39712,-1.02276,4.46663,1.39605,-1.02131,4.46535
1.39643,-1.02552,4.4664,1.39536,-1.02407,4.46512
1.39574,-1.02828,4.46617,1.39466,-1.02682,4.46489
1.39504,-1.03104,4.46593,1.39397,-1.02957,4.46466
1.39435,-1.03378,4.4657,1.39327,-1.0323,4.46442
1.39365,-1.03652,4.46547,1.39257,-1.03504,4.46419
1.39294,-1.03926,4.46523,1.39187,-1.03776,4.46396
1.39224,-1.04199,4.465,1.39117,-1.04048,4.46372
1.39153,-1.04471,4.46476,1.39046,-1.04319,4.46349
1.39082,-1.04742,4.46453,1.38975,-1.0459,4.46325
1.39011,-1.05013,4.46429,1.38904,-1.0486,4.46301
1.3894,-1.05283,4.46405,1.38833,-1.05129,4.46278
1.38868,-1.05552,4.46381,1.38762,-1.05397,4.46254
1.38797,-1.05821,4.46357,1.3869,-1.05665,4.4623
1.38725,-1.06089,4.46333,1.38618,-1.05933,4.46206
1.38652,-1.06357,4.46309,1.38546,-1.06199,4.46182
1.3858,-1.06623,4.46285,1.38473,-1.06465,4.46158
1.38507,-1.06889,4.46261,1.38401,-1.0673,4.46134
1.38435,-1.07155,4.46237,1.38328,-1.06995,4.46109
1.38361,-1.0742,4.46212,1.38255,-1.07259,4.46085
1.38288,-1.07684,4.46188,1.38182,-1.07522,4.46061
1.38215,-1.07947,4.46163,1.38108,-1.07785,4.46036
1.38141,-1.0821,4.46139,1.38035,-1.08046,4.46012
1.38067,-1.08472,4.46114,1.37961,-1.08308,4.45987
1.37993,-1.08733,4.46089,1.37887,-1.08568,4.45962
1.37918,-1.08994,4.46065,1.37812,-1.08828,4.45937
1.37844,-1.09254,4.4604,1.37738,-1.09087,4.45913
1.37769,-1.09513,4.46015,1.37663,-1.09345,4.45888
1.37694,-1.09771,4.4599,1.37588,-1.09603,4.45863
1.37619,-1.10029,4.45965,1.37513,-1.0986,4.45838
1.37543,-1.10286,4.4594,1.37438,-1.10116,4.45813
1.37468,-1.10543,4.45914,1.37362,-1.10372,4.45787
1.37392,-1.10799,4.45889,1.37286,-1.10627,4.45762
1.37316,-1.11054,4.45864,1.3721,-1.10881,4.45737
1.37239,-1.11308,4.45838,1.37134,-1.11135,4.45711
1.37163,-1.11562,4.45813,1.37057,-1.11388,4.45686
1.37086,-1.11815,4.45787,1.36981,-1.1164,4.4566
1.37009,-1.12067,4.45761,1.36904,-1.11891,4.45635
1.36932,-1.12318,4.45736,1.36827,-1.12142,4.45609
1.36854,-1.12569,4.4571,1.36749,-1.12392,4.45583
1.36777,-1.12819,4.45684,1.36672,-1.12641,4.45557
1.36699,-1.13069,4.45658,1.36594,-1.1289,4.45531
1.36621,-1.13317,4.45632,1.36516,-1.13138,4.45505
1.36542,-1.13565,4.45606,1.36438,-1.13385,4.45479
1.36464,-1.13813,4.4558,1.36359,-1.13631,4.45453
1.36385,-1.14059,4.45554,1.36281,-1.13877,4.45427
1.36306,-1.14305,4.45527,1.36202,-1.14122,4.45401
1.36227,-1.1455,4.45501,1.36123,-1.14366,4.45374
1.36148,-1.14795,4.45474,1.36043,-1.1461,4.45348
1.36068,-1.15038,4.45448,1.35964,-1.14853,4.45321
1.35988,-1.15281,4.45421,1.35884,-1.15095,4.45295
1.35908,-1.15523,4.45395,1.35804,-1.15336,4.45268
1.35828,-1.15765,4.45368,1.35724,-1.15577,4.45241
1.35748,-1.16005,4.45341,1.35644,-1.15817,4.45215
1.35667,-1.16245,4.45314,1.35563,-1.16056,4.45188
1.35586,-1.16485,4.45287,1.35482,-1.16295,4.45161
1.35505,-1.16723,4.4526,1.35401,-1.16532,4.45134
1.35424,-1.16961,4.45233,1.3532,-1.16769,4.45107
1.35342,-1.17198,4.45206,1.35239,-1.17006,4.4508
1.35261,-1.17434,4.45179,1.35157,-1.17241,4.45052
1.35179,-1.1767,4.45151,1.35075,-1.17476,4.45025
1.35097,-1.17905,4.45124,1.34993,-1.1771,4.44998
1.35014,-1.18139,4.45096,1.34911,-1.17943,4.4497
1.34932,-1.18372,4.45069,1.34828,-1.18176,4.44943
1.34849,-1.18605,4.45041,1.34746,-1.18408,4.44915
1.34766,-1.18837,4.45014,1.34663,-1.18639,4.44888
1.34683,-1.19068,4.44986,1.3458,-1.18869,4.4486
1.34599,-1.19298,4.44958,1.34496,-1.19099,4.44832
1.34516,-1.19528,4.4493,1.34413,-1.19327,4.44804
1.34432,-1.19756,4.44902,1.34329,-1.19555,4.44776
1.34348,-1.19984,4.44874,1.34245,-1.19783,4.44748
1.34263,-1.20212,4.44846,1.34161,-1.20009,4.4472
1.34179,-1.20438,4.44818,1.34076,-1.20235,4.44692
1.34094,-1.20664,4.4479,1.33992,-1.2046,4.44664
1.34009,-1.20889,4.44761,1.33907,-1.20684,4.44636
1.33924,-1.21113,4.44733,1.33822,-1.20908,4.44607
1.33839,-1.21337,4.44705,1.33736,-1.21131,4.44579
1.33753,-1.2156,4.44676,1.33651,-1.21353,4.4455
1.33668,-1.21782,4.44647,1.33565,-1.21574,4.44522
1.33582,-1.22003,4.44619,1.33479,-1.21794,4.44493
1.33495,-1.22223,4.4459,1.33393,-1.22014,4.44464
1.33409,-1.22443,4.44561,1.33307,-1.22233,4.44436
1.33322,-1.22662,4.44532,1.3322,-1.22451,4.44407
1.33236,-1.2288,4.44503,1.33134,-1.22668,4.44378
1.33149,-1.23097,4.44474,1.33047,-1.22885,4.44349
1.33061,-1.23314,4.44445,1.3296,-1.23101,4.4432
1.32974,-1.23529,4.44416,1.32872,-1.23316,4.44291
1.32886,-1.23744,4.44387,1.32785,-1.2353,4.44262
1.32798,-1.23959,4.44358,1.32697,-1.23743,4.44232
1.3271,-1.24172,4.44328,1.32609,-1.23956,4.44203
1.32622,-1.24385,4.44299,1.32521,-1.24168,4.44174
1.32534,-1.24596,4.44269,1.32432,-1.24379,4.44144
1.32445,-1.24808,4.4424,1.32344,-1.24589,4.44115
1.32356,-1.25018,4.4421,1.32255,-1.24799,4.44085
1.32267,-1.25227,4.4418,1.32166,-1.25008,4.44055
1.32177,-1.25436,4.44151,1.32077,-1.25216,4.44026
1.32088,-1.25644,4.44121,1.31987,-1.25423,4.43996
1.31998,-1.25851,4.44091,1.31897,-1.25629,4.43966
1.31908,-1.26057,4.44061,1.31808,-1.25835,4.43936
1.31818,-1.26263,4.44031,1.31717,-1.2604,4.43906
1.31728,-1.26467,4.44001,1.31627,-1.26244,4.43876
1.31637,-1.26671,4.43971,1.31537,-1.26447,4.43846
1.31546,-1.26874,4.4394,1.31446,-1.26649,4.43815
1.31455,-1.27077,4.4391,1.31355,-1.26851,4.43785
1.31364,-1.27278,4.4388,1.31264,-1.27052,4.43755
1.31273,-1.27479,4.43849,1.31173,-1.27252,4.43724
1.31181,-1.27679,4.43818,1.31081,-1.27451,4.43694
1.31089,-1.27878,4.43788,1.30989,-1.27649,4.43663
1.30997,-1.28076,4.43757,1.30897,-1.27847,4.43632
1.30905,-1.28274,4.43726,1.30805,-1.28044,4.43602
1.30813,-1.2847,4.43696,1.30713,-1.28239,4.43571
