x,y,z,gx,gy,gz,motor0,motor1,motor2,motor3
0.00262762,-0.0183618,3.15145,0,0,5,0,0,0,0
0.00262762,-0.0183618,3.15145,0,0,5,0,0,0,0
0.00297799,-0.0180796,3.20021,0,0,5,0,0,0,0
0.00297799,-0.0180796,3.20021,0,0,5,0,0,0,0
0.00297799,-0.0180796,3.20021,0,0,5,0,0,0,0
0.0033332,-0.0177917,3.24839,0,0,5,0,0,0,0
0.0033332,-0.0177917,3.24839,0,0,5,0,0,0,0
0.00389629,-0.0173503,3.31911,0,0,5,0,0,0,0
0.00389629,-0.0173503,3.31911,0,0,5,0,0,0,0
0.00389629,-0.0173503,3.31911,0,0,5,0,0,0,0
0.00432352,-0.0170586,3.36511,0,0,5,0,0,0,0
0.00432352,-0.0170586,3.36511,0,0,5,0,0,0,0
0.00432352,-0.0170586,3.36511,0,0,5,0,0,0,0
0.00504903,-0.0166176,3.43212,0,0,5,0,0,0,0
0.00504903,-0.0166176,3.43212,0,0,5,0,0,0,0
0.00581941,-0.0161387,3.49665,0,0,5,0,0,0,0
0.00581941,-0.0161387,3.49665,0,0,5,0,0,0,0
0.00581941,-0.0161387,3.49665,0,0,5,0,0,0,0
0.00632078,-0.0158015,3.53822,0,0,5,0,0,0,0
0.00632078,-0.0158015,3.53822,0,0,5,0,0,0,0
0.00681004,-0.015445,3.57855,0,0,5,0,0,0,0
0.00681004,-0.015445,3.57855,0,0,5,0,0,0,0
0.00681004,-0.015445,3.57855,0,0,5,0,0,0,0
0.0075191,-0.0148804,3.63674,0,0,5,0,0,0,0
0.0075191,-0.0148804,3.63674,0,0,5,0,0,0,0
0.0075191,-0.0148804,3.63674,0,0,5,0,0,0,0
0.00825579,-0.0142987,3.69195,0,0,5,0,0,0,0
0.00825579,-0.0142987,3.69195,0,0,5,0,0,0,0
0.00825579,-0.0142987,3.69195,0,0,5,0,0,0,0
0.00877973,-0.0138956,3.72722,0,0,5,0,0,0,0
0.00877973,-0.0138956,3.72722,0,0,5,0,0,0,0
0.00933582,-0.0134778,3.76122,0,0,5,0,0,0,0
0.00933582,-0.0134778,3.76122,0,0,5,0,0,0,0
0.00933582,-0.0134778,3.76122,0,0,5,0,0,0,0
0.0101656,-0.0128068,3.80981,0,0,5,0,0,0,0
0.0101656,-0.0128068,3.80981,0,0,5,0,0,0,0
0.0106834,-0.0123116,3.84078,0,0,5,0,0,0,0
0.0106834,-0.0123116,3.84078,0,0,5,0,0,0,0
0.0106834,-0.0123116,3.84078,0,0,5,0,0,0,0
0.0113584,-0.0115221,3.88489,0,0,5,0,0,0,0
0.0113584,-0.0115221,3.88489,0,0,5,0,0,0,0
0.0117508,-0.0109612,3.91289,0,0,5,0,0,0,0
0.0117508,-0.0109612,3.91289,0,0,5,0,0,0,0
0.0117508,-0.0109612,3.91289,0,0,5,0,0,0,0
0.0122567,-0.0101507,3.95244,0,0,5,0,0,0,0
0.0122567,-0.0101507,3.95244,0,0,5,0,0,0,0
0.0122567,-0.0101507,3.95244,0,0,5,0,0,0,0
0.0125886,-0.00960578,3.97745,0,0,5,0,0,0,0
0.0125886,-0.00960578,3.97745,0,0,5,0,0,0,0
