x,y,z,gx,gy,gz,motor0,motor1,motor2,motor3
0.21965,0.827563,2.32034,0.398536,0.768424,2.63285,0,0,0,0
0.21965,0.827563,2.32034,0.400353,0.771659,2.63345,0,0,0,0
0.22597,0.849671,2.32286,0.402169,0.77489,2.63406,0,0,0,0
0.22597,0.849671,2.32286,0.403985,0.778115,2.63466,0,0,0,0
0.22597,0.849671,2.32286,0.4058,0.781336,2.63527,0,0,0,0
0.22597,0.849671,2.32286,0.407614,0.784551,2.63587,0,0,0,0
0.230278,0.864105,2.32448,0.409428,0.787762,2.63648,0,0,0,0
0.236885,0.885069,2.32668,0.411241,0.790968,2.63708,0,0,0,0
0.236885,0.885069,2.32668,0.413053,0.794168,2.63768,0,0,0,0
0.236885,0.885069,2.32668,0.414865,0.797364,2.63829,0,0,0,0
0.236885,0.885069,2.32668,0.416676,0.800555,2.63889,0,0,0,0
0.243687,0.90542,2.32882,0.418487,0.80374,2.6395,0,0,0,0
0.245999,0.912012,2.32949,0.420296,0.806921,2.6401,0,0,0,0
0.245999,0.912012,2.32949,0.422106,0.810096,2.6407,0,0,0,0
0.245999,0.912012,2.32949,0.423914,0.813266,2.6413,0,0,0,0
0.253056,0.931309,2.3314,0.425722,0.816432,2.64191,0,0,0,0
0.253056,0.931309,2.3314,0.427529,0.819592,2.64251,0,0,0,0
0.253056,0.931309,2.3314,0.429335,0.822746,2.64311,0,0,0,0
0.25785,0.943695,2.33269,0.431141,0.825896,2.64371,0,0,0,0
0.25785,0.943695,2.33269,0.432946,0.82904,2.64432,0,0,0,0
0.25785,0.943695,2.33269,0.434751,0.832179,2.64492,0,0,0,0
0.265204,0.961546,2.33464,0.436554,0.835313,2.64552,0,0,0,0
0.265204,0.961546,2.33464,0.438357,0.838442,2.64612,0,0,0,0
0.265204,0.961546,2.33464,0.44016,0.841565,2.64672,0,0,0,0
0.270222,0.97302,2.33597,0.441961,0.844683,2.64732,0,0,0,0
0.270222,0.97302,2.33597,0.443762,0.847796,2.64792,0,0,0,0
0.277941,0.989349,2.33798,0.445562,0.850903,2.64852,0,0,0,0
0.277941,0.989349,2.33798,0.447362,0.854005,2.64912,0,0,0,0
0.277941,0.989349,2.33798,0.449161,0.857102,2.64972,0,0,0,0
0.285896,1.00478,2.34004,0.450959,0.860193,2.65032,0,0,0,0
0.285896,1.00478,2.34004,0.452756,0.863279,2.65092,0,0,0,0
0.291323,1.0146,2.3415,0.454553,0.866359,2.65152,0,0,0,0
0.291323,1.0146,2.3415,0.456349,0.869434,2.65212,0,0,0,0
0.291323,1.0146,2.3415,0.458144,0.872503,2.65271,0,0,0,0
0.296867,1.02384,2.34304,0.459939,0.875567,2.65331,0,0,0,0
0.296867,1.02384,2.34304,0.461732,0.878625,2.65391,0,0,0,0
0.296867,1.02384,2.34304,0.463526,0.881678,2.65451,0,0,0,0
0.305336,1.03698,2.34537,0.465318,0.884725,2.65511,0,0,0,0
0.305336,1.03698,2.34537,0.467109,0.887767,2.6557,0,0,0,0
0.305336,1.03698,2.34537,0.4689,0.890803,2.6563,0,0,0,0
0.311082,1.04515,2.34698,0.47069,0.893833,2.6569,0,0,0,0
0.311082,1.04515,2.34698,0.47248,0.896858,2.65749,0,0,0,0
0.319853,1.05649,2.34967,0.474268,0.899877,2.65809,0,0,0,0
0.319853,1.05649,2.34967,0.476056,0.90289,2.65869,0,0,0,0
0.319853,1.05649,2.34967,0.477843,0.905897,2.65928,0,0,0,0
