x,y,z,gx,gy,gz
1.31781,-1.27972,4.44918,1.29683,-1.30341,4.43228
1.3169,-1.28175,4.44886,1.29589,-1.30528,4.43196
1.31599,-1.28377,4.44854,1.29493,-1.30713,4.43164
1.31507,-1.28577,4.44822,1.29398,-1.30897,4.43133
1.31415,-1.28778,4.4479,1.29303,-1.31081,4.43101
1.31323,-1.28977,4.44758,1.29207,-1.31264,4.43069
1.31231,-1.29175,4.44726,1.29111,-1.31446,4.43037
1.31139,-1.29373,4.44694,1.29015,-1.31627,4.43005
1.31046,-1.2957,4.44662,1.28919,-1.31808,4.42973
1.30953,-1.29766,4.44629,1.28823,-1.31987,4.42941
1.3086,-1.29961,4.44597,1.28726,-1.32166,4.42909
1.30767,-1.30156,4.44564,1.28629,-1.32344,4.42876
1.30674,-1.30349,4.44532,1.28532,-1.32521,4.42844
1.3058,-1.30542,4.44499,1.28435,-1.32697,4.42812
1.30486,-1.30734,4.44466,1.28337,-1.32872,4.42779
1.30392,-1.30925,4.44434,1.28239,-1.33047,4.42746
1.30298,-1.31115,4.44401,1.28142,-1.3322,4.42714
1.30203,-1.31305,4.44368,1.28044,-1.33393,4.42681
1.30108,-1.31494,4.44335,1.27945,-1.33565,4.42648
1.30014,-1.31681,4.44302,1.27847,-1.33736,4.42616
1.29918,-1.31868,4.44269,1.27748,-1.33907,4.42583
1.29823,-1.32055,4.44236,1.27649,-1.34076,4.4255
1.29728,-1.3224,4.44202,1.2755,-1.34245,4.42517
1.29632,-1.32425,4.44169,1.27451,-1.34413,4.42484
1.29536,-1.32608,4.44136,1.27351,-1.3458,4.4245
1.2944,-1.32791,4.44102,1.27252,-1.34746,4.42417
1.29343,-1.32973,4.44069,1.27152,-1.34911,4.42384
1.29247,-1.33154,4.44035,1.27052,-1.35075,4.42351
1.2915,-1.33335,4.44001,1.26951,-1.35239,4.42317
1.29053,-1.33514,4.43968,1.26851,-1.35401,4.42284
1.28956,-1.33693,4.43934,1.2675,-1.35563,4.4225
1.28859,-1.33871,4.439,1.26649,-1.35724,4.42216
1.28761,-1.34048,4.43866,1.26548,-1.35884,4.42183
1.28663,-1.34224,4.43832,1.26447,-1.36043,4.42149
1.28565,-1.34399,4.43798,1.26345,-1.36202,4.42115
1.28467,-1.34573,4.43764,1.26244,-1.36359,4.42081
1.28369,-1.34747,4.4373,1.26142,-1.36516,4.42047
1.2827,-1.3492,4.43695,1.2604,-1.36672,4.42013
1.28171,-1.35092,4.43661,1.25937,-1.36827,4.41979
1.28072,-1.35263,4.43627,1.25835,-1.36981,4.41945
1.27973,-1.35433,4.43592,1.25732,-1.37134,4.41911
1.27874,-1.35602,4.43558,1.25629,-1.37286,4.41876
1.27774,-1.35771,4.43523,1.25526,-1.37438,4.41842
1.27674,-1.35939,4.43488,1.25423,-1.37588,4.41808
1.27574,-1.36105,4.43453,1.25319,-1.37738,4.41773
1.27474,-1.36271,4.43419,1.25216,-1.37887,4.41739
1.27374,-1.36436,4.43384,1.25112,-1.38035,4.41704
1.27273,-1.36601,4.43349,1.25008,-1.38182,4.41669
1.27172,-1.36764,4.43314,1.24903,-1.38328,4.41634
1.27071,-1.36927,4.43279,1.24799,-1.38473,4.416
1.2697,-1.37088,4.43244,1.24694,-1.38618,4.41565
1.26869,-1.37249,4.43208,1.24589,-1.38762,4.4153
1.26767,-1.37409,4.43173,1.24484,-1.38904,4.41495
1.26665,-1.37568,4.43138,1.24379,-1.39046,4.4146
1.26563,-1.37726,4.43102,1.24274,-1.39187,4.41425
1.26461,-1.37884,4.43067,1.24168,-1.39327,4.41389
1.26359,-1.3804,4.43031,1.24062,-1.39466,4.41354
1.26256,-1.38196,4.42996,1.23956,-1.39605,4.41319
1.26153,-1.3835,4.4296,1.2385,-1.39742,4.41283
1.2605,-1.38504,4.42924,1.23743,-1.39879,4.41248
1.25947,-1.38657,4.42888,1.23637,-1.40015,4.41212
1.25844,-1.38809,4.42852,1.2353,-1.40149,4.41177
1.2574,-1.38961,4.42816,1.23423,-1.40283,4.41141
1.25636,-1.39111,4.4278,1.23316,-1.40416,4.41105
1.25532,-1.3926,4.42744,1.23208,-1.40548,4.41069
1.25428,-1.39409,4.42708,1.23101,-1.4068,4.41034
1.25324,-1.39557,4.42672,1.22993,-1.4081,4.40998
1.25219,-1.39704,4.42636,1.22885,-1.4094,4.40962
1.25114,-1.3985,4.42599,1.22777,-1.41068,4.40926
1.25009,-1.39995,4.42563,1.22668,-1.41196,4.40889
1.24904,-1.40139,4.42526,1.2256,-1.41323,4.40853
1.24799,-1.40282,4.4249,1.22451,-1.41449,4.40817
1.24693,-1.40425,4.42453,1.22342,-1.41574,4.40781
1.24587,-1.40567,4.42416,1.22233,-1.41698,4.40744
1.24481,-1.40707,4.4238,1.22123,-1.41821,4.40708
1.24375,-1.40847,4.42343,1.22014,-1.41943,4.40671
1.24269,-1.40986,4.42306,1.21904,-1.42065,4.40635
1.24162,-1.41124,4.42269,1.21794,-1.42185,4.40598
1.24055,-1.41261,4.42232,1.21684,-1.42305,4.40561
1.23949,-1.41398,4.42195,1.21574,-1.42424,4.40525
1.23841,-1.41533,4.42158,1.21463,-1.42542,4.40488
1.23734,-1.41668,4.4212,1.21353,-1.42658,4.40451
1.23626,-1.41801,4.42083,1.21242,-1.42775,4.40414
1.23519,-1.41934,4.42046,1.21131,-1.4289,4.40377
1.23411,-1.42066,4.42008,1.21019,-1.43004,4.4034
1.23303,-1.42197,4.41971,1.20908,-1.43117,4.40303
1.23194,-1.42327,4.41933,1.20796,-1.4323,4.40265
1.23086,-1.42456,4.41896,1.20684,-1.43341,4.40228
1.22977,-1.42584,4.41858,1.20572,-1.43452,4.40191
1.22868,-1.42712,4.4182,1.2046,-1.43562,4.40153
1.22759,-1.42838,4.41782,1.20348,-1.4367,4.40116
1.2265,-1.42964,4.41744,1.20235,-1.43778,4.40078
1.2254,-1.43088,4.41706,1.20122,-1.43885,4.40041
1.2243,-1.43212,4.41668,1.20009,-1.43991,4.40003
1.22321,-1.43335,4.4163,1.19896,-1.44097,4.39965
1.2221,-1.43457,4.41592,1.19783,-1.44201,4.39928
1.221,-1.43578,4.41554,1.19669,-1.44304,4.3989
1.2199,-1.43698,4.41516,1.19555,-1.44407,4.39852
1.21879,-1.43818,4.41477,1.19441,-1.44508,4.39814
1.21768,-1.43936,4.41439,1.19327,-1.44609,4.39776
1.21657,-1.44053,4.414,1.19213,-1.44708,4.39738
1.21546,-1.4417,4.41362,1.19099,-1.44807,4.397
1.21434,-1.44286,4.41323,1.18984,-1.44905,4.39661
1.21323,-1.444,4.41285,1.18869,-1.45002,4.39623
1.21211,-1.44514,4.41246,1.18754,-1.45098,4.39585
1.21099,-1.44627,4.41207,1.18639,-1.45193,4.39546
1.20987,-1.44739,4.41168,1.18523,-1.45287,4.39508
1.20874,-1.44851,4.41129,1.18408,-1.45381,4.39469
1.20762,-1.44961,4.4109,1.18292,-1.45473,4.39431
1.20649,-1.4507,4.41051,1.18176,-1.45565,4.39392
1.20536,-1.45178,4.41012,1.1806,-1.45655,4.39353
1.20423,-1.45286,4.40973,1.17943,-1.45745,4.39314
1.2031,-1.45393,4.40934,1.17827,-1.45833,4.39276
1.20196,-1.45498,4.40894,1.1771,-1.45921,4.39237
1.20082,-1.45603,4.40855,1.17593,-1.46008,4.39198
1.19968,-1.45707,4.40816,1.17476,-1.46094,4.39159
1.19854,-1.4581,4.40776,1.17359,-1.46179,4.3912
1.1974,-1.45912,4.40737,1.17241,-1.46263,4.3908
1.19626,-1.46013,4.40697,1.17123,-1.46346,4.39041
1.19511,-1.46113,4.40657,1.17006,-1.46429,4.39002
1.19396,-1.46212,4.40618,1.16888,-1.4651,4.38963
1.19281,-1.46311,4.40578,1.16769,-1.4659,4.38923
1.19166,-1.46408,4.40538,1.16651,-1.4667,4.38884
1.1905,-1.46505,4.40498,1.16532,-1.46748,4.38844
1.18935,-1.466,4.40458,1.16414,-1.46826,4.38805
1.18819,-1.46695,4.40418,1.16295,-1.46903,4.38765
1.18703,-1.46789,4.40378,1.16175,-1.46978,4.38725
1.18587,-1.46882,4.40337,1.16056,-1.47053,4.38685
1.1847,-1.46974,4.40297,1.15937,-1.47127,4.38646
1.18354,-1.47065,4.40257,1.15817,-1.472,4.38606
1.18237,-1.47155,4.40216,1.15697,-1.47272,4.38566
1.1812,-1.47244,4.40176,1.15577,-1.47343,4.38526
1.18003,-1.47332,4.40135,1.15457,-1.47413,4.38486
1.17886,-1.47419,4.40095,1.15336,-1.47483,4.38445
1.17768,-1.47506,4.40054,1.15216,-1.47551,4.38405
1.17651,-1.47591,4.40014,1.15095,-1.47618,4.38365
1.17533,-1.47676,4.39973,1.14974,-1.47685,4.38325
1.17415,-1.47759,4.39932,1.14853,-1.4775,4.38284
1.17296,-1.47842,4.39891,1.14731,-1.47815,4.38244
1.17178,-1.47924,4.3985,1.1461,-1.47878,4.38203
1.17059,-1.48005,4.39809,1.14488,-1.47941,4.38163
1.16941,-1.48084,4.39768,1.14366,-1.48003,4.38122
1.16822,-1.48163,4.39727,1.14244,-1.48064,4.38081
1.16702,-1.48241,4.39686,1.14122,-1.48124,4.38041
1.16583,-1.48319,4.39644,1.14,-1.48183,4.38
1.16464,-1.48395,4.39603,1.13877,-1.48241,4.37959
1.16344,-1.4847,4.39562,1.13754,-1.48298,4.37918
1.16224,-1.48544,4.3952,1.13631,-1.48354,4.37877
1.16104,-1.48618,4.39479,1.13508,-1.48409,4.37836
1.15984,-1.4869,4.39437,1.13385,-1.48463,4.37795
1.15863,-1.48762,4.39396,1.13261,-1.48517,4.37754
1.15743,-1.48832,4.39354,1.13138,-1.48569,4.37713
1.15622,-1.48902,4.39312,1.13014,-1.48621,4.37671
1.15501,-1.48971,4.3927,1.1289,-1.48671,4.3763
1.1538,-1.49038,4.39228,1.12766,-1.48721,4.37589
1.15258,-1.49105,4.39187,1.12641,-1.48769,4.37547
1.15137,-1.49171,4.39145,1.12517,-1.48817,4.37506
1.15015,-1.49236,4.39102,1.12392,-1.48864,4.37464
1.14893,-1.493,4.3906,1.12267,-1.4891,4.37422
1.14771,-1.49363,4.39018,1.12142,-1.48955,4.37381
1.14649,-1.49426,4.38976,1.12017,-1.48999,4.37339
1.14526,-1.49487,4.38934,1.11891,-1.49042,4.37297
1.14404,-1.49547,4.38891,1.11766,-1.49084,4.37255
1.14281,-1.49606,4.38849,1.1164,-1.49125,4.37213
1.14158,-1.49665,4.38806,1.11514,-1.49165,4.37171
1.14035,-1.49722,4.38764,1.11388,-1.49204,4.37129
1.13911,-1.49779,4.38721,1.11261,-1.49243,4.37087
1.13788,-1.49835,4.38678,1.11135,-1.4928,4.37045
1.13664,-1.49889,4.38636,1.11008,-1.49316,4.37003
1.1354,-1.49943,4.38593,1.10881,-1.49352,4.3696
1.13416,-1.49996,4.3855,1.10754,-1.49386,4.36918
1.13292,-1.50048,4.38507,1.10627,-1.4942,4.36876
1.13167,-1.50099,4.38464,1.105,-1.49453,4.36833
1.13043,-1.50148,4.38421,1.10372,-1.49484,4.36791
1.12918,-1.50198,4.38378,1.10244,-1.49515,4.36748
1.12793,-1.50246,4.38335,1.10116,-1.49545,4.36705
1.12668,-1.50293,4.38292,1.09988,-1.49574,4.36663
1.12542,-1.50339,4.38249,1.0986,-1.49602,4.3662
1.12417,-1.50384,4.38205,1.09732,-1.49629,4.36577
1.12291,-1.50429,4.38162,1.09603,-1.49655,4.36534
1.12165,-1.50472,4.38118,1.09474,-1.4968,4.36491
1.12039,-1.50514,4.38075,1.09345,-1.49704,4.36448
1.11913,-1.50556,4.38031,1.09216,-1.49727,4.36405
1.11787,-1.50596,4.37988,1.09087,-1.49749,4.36362
1.1166,-1.50636,4.37944,1.08957,-1.49771,4.36319
1.11533,-1.50675,4.379,1.08828,-1.49791,4.36276
1.11406,-1.50713,4.37856,1.08698,-1.49811,4.36233
1.11279,-1.50749,4.37813,1.08568,-1.49829,4.36189
1.11152,-1.50785,4.37769,1.08438,-1.49847,4.36146
1.11025,-1.5082,4.37725,1.08308,-1.49863,4.36103
1.10897,-1.50854,4.37681,1.08177,-1.49879,4.36059
1.10769,-1.50887,4.37637,1.08046,-1.49893,4.36015
1.10641,-1.50919,4.37592,1.07916,-1.49907,4.35972
1.10513,-1.5095,4.37548,1.07785,-1.4992,4.35928
1.10385,-1.5098,4.37504,1.07653,-1.49932,4.35884
1.10256,-1.5101,4.3746,1.07522,-1.49943,4.35841
1.10128,-1.51038,4.37415,1.0739,-1.49953,4.35797
1.09999,-1.51065,4.37371,1.07259,-1.49962,4.35753
1.0987,-1.51092,4.37326,1.07127,-1.4997,4.35709
1.09741,-1.51117,4.37282,1.06995,-1.49977,4.35665
1.09611,-1.51142,4.37237,1.06863,-1.49983,4.35621
1.09482,-1.51165,4.37192,1.0673,-1.49988,4.35577
1.09352,-1.51188,4.37148,1.06598,-1.49992,4.35533
1.09222,-1.51209,4.37103,1.06465,-1.49996,4.35488
1.09092,-1.5123,4.37058,1.06332,-1.49998,4.35444
1.08962,-1.5125,4.37013,1.06199,-1.5,4.354
1.08831,-1.51269,4.36968,1.06066,-1.5,4.35355
1.08701,-1.51287,4.36923,1.05933,-1.5,4.35311
1.0857,-1.51303,4.36878,1.05799,-1.49998,4.35266
1.08439,-1.51319,4.36833,1.05665,-1.49996,4.35222
1.08308,-1.51335,4.36788,1.05532,-1.49992,4.35177
1.08177,-1.51349,4.36742,1.05397,-1.49988,4.35132
1.08045,-1.51362,4.36697,1.05263,-1.49983,4.35088
1.07914,-1.51374,4.36652,1.05129,-1.49977,4.35043
1.07782,-1.51385,4.36606,1.04994,-1.4997,4.34998
1.0765,-1.51395,4.36561,1.0486,-1.49962,4.34953
1.07518,-1.51405,4.36515,1.04725,-1.49953,4.34908
1.07386,-1.51413,4.3647,1.0459,-1.49943,4.34863
1.07253,-1.51421,4.36424,1.04455,-1.49932,4.34818
1.0712,-1.51427,4.36378,1.04319,-1.4992,4.34773
1.06988,-1.51433,4.36333,1.04184,-1.49907,4.34728
1.06855,-1.51437,4.36287,1.04048,-1.49893,4.34683
1.06722,-1.51441,4.36241,1.03912,-1.49879,4.34637
1.06588,-1.51444,4.36195,1.03776,-1.49863,4.34592
1.06455,-1.51446,4.36149,1.0364,-1.49847,4.34547
1.06321,-1.51446,4.36103,1.03504,-1.49829,4.34501
1.06187,-1.51446,4.36057,1.03367,-1.49811,4.34456
1.06053,-1.51445,4.36011,1.0323,-1.49791,4.3441
1.05919,-1.51443,4.35965,1.03094,-1.49771,4.34365
1.05785,-1.5144,4.35918,1.02957,-1.49749,4.34319
1.0565,-1.51436,4.35872,1.02819,-1.49727,4.34273
1.05516,-1.51431,4.35826,1.02682,-1.49704,4.34227
1.05381,-1.51426,4.35779,1.02545,-1.4968,4.34182
1.05246,-1.51419,4.35733,1.02407,-1.49655,4.34136
1.05111,-1.51411,4.35686,1.02269,-1.49629,4.3409
1.04976,-1.51402,4.35639,1.02131,-1.49602,4.34044
1.0484,-1.51393,4.35593,1.01993,-1.49574,4.33998
1.04704,-1.51382,4.35546,1.01855,-1.49545,4.33952
1.04569,-1.51371,4.35499,1.01716,-1.49515,4.33905
1.04433,-1.51358,4.35453,1.01578,-1.49484,4.33859
1.04296,-1.51345,4.35406,1.01439,-1.49453,4.33813
1.0416,-1.51331,4.35359,1.013,-1.4942,4.33767
1.04024,-1.51315,4.35312,1.01161,-1.49386,4.3372
1.03887,-1.51299,4.35265,1.01022,-1.49352,4.33674
1.0375,-1.51282,4.35218,1.00882,-1.49316,4.33627
1.03613,-1.51264,4.3517,1.00743,-1.4928,4.33581
1.03476,-1.51245,4.35123,1.00603,-1.49243,4.33534
1.03339,-1.51225,4.35076,1.00463,-1.49204,4.33488
1.03201,-1.51204,4.35029,1.00323,-1.49165,4.33441
1.03064,-1.51182,4.34981,1.00183,-1.49125,4.33394
1.02926,-1.51159,4.34934,1.00042,-1.49084,4.33347
1.02788,-1.51135,4.34886,0.999018,-1.49042,4.33301
1.0265,-1.51111,4.34839,0.997611,-1.48999,4.33254
1.02512,-1.51085,4.34791,0.996203,-1.48955,4.33207
1.02373,-1.51058,4.34744,0.994793,-1.4891,4.3316
1.02235,-1.51031,4.34696,0.993381,-1.48864,4.33113
1.02096,-1.51002,4.34648,0.991968,-1.48817,4.33066
1.01957,-1.50973,4.346,0.990553,-1.48769,4.33018
1.01818,-1.50942,4.34553,0.989137,-1.48721,4.32971
1.01679,-1.50911,4.34505,0.987719,-1.48671,4.32924
1.01539,-1.50879,4.34457,0.9863,-1.48621,4.32877
1.014,-1.50845,4.34409,0.984879,-1.48569,4.32829
1.0126,-1.50811,4.34361,0.983456,-1.48517,4.32782
1.0112,-1.50776,4.34313,0.982032,-1.48463,4.32734
1.0098,-1.5074,4.34264,0.980606,-1.48409,4.32687
1.0084,-1.50703,4.34216,0.979179,-1.48354,4.32639
1.007,-1.50665,4.34168,0.977751,-1.48298,4.32592
1.00559,-1.50626,4.3412,0.97632,-1.48241,4.32544
1.00418,-1.50586,4.34071,0.974889,-1.48183,4.32496
1.00278,-1.50545,4.34023,0.973455,-1.48124,4.32449
1.00137,-1.50504,4.33974,0.97202,-1.48064,4.32401
0.999954,-1.50461,4.33926,0.970584,-1.48003,4.32353
0.998541,-1.50417,4.33877,0.969146,-1.47941,4.32305
0.997126,-1.50373,4.33828,0.967707,-1.47878,4.32257
0.99571,-1.50327,4.3378,0.966266,-1.47815,4.32209
0.994292,-1.50281,4.33731,0.964823,-1.4775,4.32161
0.992873,-1.50233,4.33682,0.963379,-1.47685,4.32113
0.991452,-1.50185,4.33633,0.961933,-1.47618,4.32064
0.99003,-1.50135,4.33584,0.960486,-1.47551,4.32016
0.988606,-1.50085,4.33535,0.959038,-1.47483,4.31968
0.98718,-1.50034,4.33486,0.957588,-1.47413,4.3192
0.985753,-1.49982,4.33437,0.956136,-1.47343,4.31871
0.984324,-1.49929,4.33388,0.954683,-1.47272,4.31823
0.982894,-1.49875,4.33339,0.953228,-1.472,4.31774
0.981462,-1.4982,4.3329,0.951772,-1.47127,4.31726
0.980028,-1.49764,4.33241,0.950314,-1.47053,4.31677
0.978593,-1.49707,4.33191,0.948855,-1.46978,4.31629
0.977157,-1.49649,4.33142,0.947395,-1.46903,4.3158
0.975719,-1.4959,4.33092,0.945932,-1.46826,4.31531
0.974279,-1.49531,4.33043,0.944469,-1.46748,4.31482
0.972838,-1.4947,4.32993,0.943004,-1.4667,4.31433
0.971395,-1.49408,4.32944,0.941537,-1.4659,4.31385
0.969951,-1.49346,4.32894,0.940069,-1.4651,4.31336
0.968505,-1.49283,4.32845,0.938599,-1.46429,4.31287
0.967058,-1.49218,4.32795,0.937128,-1.46346,4.31238
0.965609,-1.49153,4.32745,0.935656,-1.46263,4.31189
0.964159,-1.49086,4.32695,0.934182,-1.46179,4.31139
0.962707,-1.49019,4.32645,0.932706,-1.46094,4.3109
0.961254,-1.48951,4.32595,0.931229,-1.46008,4.31041
0.959799,-1.48882,4.32545,0.929751,-1.45921,4.30992
0.958342,-1.48812,4.32495,0.928271,-1.45833,4.30942
0.956884,-1.48741,4.32445,0.926789,-1.45745,4.30893
0.955425,-1.48669,4.32395,0.925307,-1.45655,4.30844
0.953964,-1.48596,4.32345,0.923822,-1.45565,4.30794
0.952502,-1.48522,4.32295,0.922336,-1.45473,4.30745
0.951038,-1.48448,4.32244,0.920849,-1.45381,4.30695
0.949572,-1.48372,4.32194,0.919361,-1.45287,4.30645
0.948105,-1.48295,4.32144,0.91787,-1.45193,4.30596
0.946637,-1.48218,4.32093,0.916379,-1.45098,4.30546
0.945167,-1.48139,4.32043,0.914886,-1.45002,4.30496
0.943695,-1.4806,4.31992,0.913391,-1.44905,4.30446
0.942222,-1.47979,4.31942,0.911895,-1.44807,4.30397
0.940748,-1.47898,4.31891,0.910398,-1.44708,4.30347
0.939272,-1.47816,4.3184,0.908899,-1.44609,4.30297
0.937795,-1.47733,4.3179,0.907399,-1.44508,4.30247
0.936316,-1.47649,4.31739,0.905897,-1.44407,4.30197
0.934835,-1.47564,4.31688,0.904394,-1.44304,4.30146
0.933353,-1.47478,4.31637,0.90289,-1.44201,4.30096
0.93187,-1.47391,4.31586,0.901384,-1.44097,4.30046
0.930385,-1.47303,4.31535,0.899876,-1.43991,4.29996
0.928899,-1.47214,4.31484,0.898368,-1.43885,4.29946
0.927411,-1.47124,4.31433,0.896857,-1.43778,4.29895
0.925922,-1.47034,4.31382,0.895346,-1.4367,4.29845
0.924431,-1.46942,4.31331,0.893833,-1.43562,4.29794
0.922939,-1.4685,4.3128,0.892318,-1.43452,4.29744
0.921446,-1.46756,4.31228,0.890802,-1.43341,4.29693
0.919951,-1.46662,4.31177,0.889285,-1.4323,4.29643
0.918454,-1.46566,4.31126,0.887767,-1.43117,4.29592
0.916956,-1.4647,4.31074,0.886246,-1.43004,4.29542
0.915457,-1.46373,4.31023,0.884725,-1.4289,4.29491
0.913956,-1.46275,4.30971,0.883202,-1.42775,4.2944
0.912454,-1.46176,4.3092,0.881678,-1.42658,4.29389
0.91095,-1.46076,4.30868,0.880152,-1.42542,4.29338
0.909445,-1.45975,4.30817,0.878625,-1.42424,4.29288
0.907938,-1.45873,4.30765,0.877097,-1.42305,4.29237
0.90643,-1.4577,4.30713,0.875567,-1.42185,4.29186
0.904921,-1.45667,4.30661,0.874036,-1.42065,4.29135
0.90341,-1.45562,4.30609,0.872503,-1.41943,4.29083
0.901897,-1.45457,4.30558,0.870969,-1.41821,4.29032
0.900384,-1.4535,4.30506,0.869434,-1.41698,4.28981
0.898869,-1.45243,4.30454,0.867897,-1.41574,4.2893
0.897352,-1.45135,4.30402,0.866359,-1.41449,4.28879
0.895834,-1.45025,4.3035,0.86482,-1.41323,4.28827
0.894314,-1.44915,4.30297,0.863279,-1.41196,4.28776
0.892794,-1.44804,4.30245,0.861737,-1.41068,4.28725
0.891271,-1.44692,4.30193,0.860193,-1.4094,4.28673
0.889748,-1.44579,4.30141,0.858648,-1.4081,4.28622
0.888223,-1.44465,4.30088,0.857102,-1.4068,4.2857
0.886696,-1.44351,4.30036,0.855554,-1.40548,4.28518
0.885168,-1.44235,4.29984,0.854005,-1.40416,4.28467
0.883639,-1.44118,4.29931,0.852455,-1.40283,4.28415
0.882108,-1.44001,4.29879,0.850903,-1.40149,4.28363
0.880576,-1.43883,4.29826,0.84935,-1.40015,4.28312
0.879043,-1.43763,4.29774,0.847796,-1.39879,4.2826
0.877508,-1.43643,4.29721,0.84624,-1.39742,4.28208
0.875972,-1.43522,4.29668,0.844683,-1.39605,4.28156
0.874434,-1.434,4.29616,0.843125,-1.39466,4.28104
0.872895,-1.43277,4.29563,0.841565,-1.39327,4.28052
0.871355,-1.43153,4.2951,0.840004,-1.39187,4.28
0.869813,-1.43028,4.29457,0.838442,-1.39046,4.27948
0.86827,-1.42902,4.29404,0.836878,-1.38904,4.27896
0.866725,-1.42776,4.29351,0.835313,-1.38762,4.27844
0.86518,-1.42648,4.29298,0.833747,-1.38618,4.27792
0.863632,-1.4252,4.29245,0.83218,-1.38473,4.27739
0.862084,-1.4239,4.29192,0.830611,-1.38328,4.27687
0.860534,-1.4226,4.29139,0.82904,-1.38182,4.27635
0.858982,-1.42129,4.29086,0.827469,-1.38035,4.27582
0.85743,-1.41997,4.29032,0.825896,-1.37887,4.2753
0.855876,-1.41864,4.28979,0.824322,-1.37738,4.27477
0.85432,-1.4173,4.28926,0.822746,-1.37588,4.27425
0.852764,-1.41595,4.28873,0.82117,-1.37438,4.27372
0.851206,-1.41459,4.28819,0.819592,-1.37286,4.2732
0.849646,-1.41322,4.28766,0.818012,-1.37134,4.27267
0.848085,-1.41185,4.28712,0.816432,-1.36981,4.27214
0.846523,-1.41046,4.28659,0.81485,-1.36827,4.27162
0.84496,-1.40907,4.28605,0.813266,-1.36672,4.27109
0.843395,-1.40767,4.28551,0.811682,-1.36516,4.27056
0.841829,-1.40626,4.28498,0.810096,-1.36359,4.27003
0.840261,-1.40484,4.28444,0.808509,-1.36202,4.2695
0.838693,-1.40341,4.2839,0.806921,-1.36043,4.26897
0.837123,-1.40197,4.28336,0.805331,-1.35884,4.26844
0.835551,-1.40052,4.28283,0.80374,-1.35724,4.26791
0.833978,-1.39907,4.28229,0.802148,-1.35563,4.26738
0.832404,-1.3976,4.28175,0.800555,-1.35401,4.26685
0.830829,-1.39613,4.28121,0.79896,-1.35239,4.26632
0.829252,-1.39464,4.28067,0.797364,-1.35075,4.26579
0.827674,-1.39315,4.28013,0.795767,-1.34911,4.26526
0.826095,-1.39165,4.27959,0.794168,-1.34746,4.26472
0.824514,-1.39014,4.27904,0.792569,-1.3458,4.26419
0.822933,-1.38862,4.2785,0.790968,-1.34413,4.26366
0.821349,-1.3871,4.27796,0.789365,-1.34245,4.26312
0.819765,-1.38556,4.27742,0.787762,-1.34076,4.26259
0.818179,-1.38402,4.27687,0.786157,-1.33907,4.26205
0.816592,-1.38246,4.27633,0.784551,-1.33736,4.26152
0.815004,-1.3809,4.27579,0.782944,-1.33565,4.26098
0.813414,-1.37933,4.27524,0.781336,-1.33393,4.26045
0.811823,-1.37775,4.2747,0.779726,-1.3322,4.25991
0.810231,-1.37616,4.27415,0.778115,-1.33047,4.25937
0.808637,-1.37456,4.2736,0.776503,-1.32872,4.25883
0.807042,-1.37295,4.27306,0.77489,-1.32697,4.2583
0.805446,-1.37134,4.27251,0.773275,-1.32521,4.25776
0.803849,-1.36971,4.27196,0.771659,-1.32344,4.25722
0.80225,-1.36808,4.27142,0.770042,-1.32166,4.25668
0.80065,-1.36644,4.27087,0.768424,-1.31987,4.25614
0.799049,-1.36479,4.27032,0.766805,-1.31808,4.2556
0.797447,-1.36313,4.26977,0.765184,-1.31627,4.25506
0.795843,-1.36146,4.26922,0.763562,-1.31446,4.25452
0.794238,-1.35978,4.26867,0.761939,-1.31264,4.25398
0.792632,-1.3581,4.26812,0.760315,-1.31081,4.25344
0.791025,-1.3564,4.26757,0.758689,-1.30897,4.2529
0.789416,-1.3547,4.26702,0.757063,-1.30713,4.25235
0.787806,-1.35299,4.26647,0.755435,-1.30528,4.25181
0.786195,-1.35127,4.26592,0.753806,-1.30341,4.25127
0.784583,-1.34954,4.26537,0.752176,-1.30154,4.25073
0.782969,-1.3478,4.26481,0.750544,-1.29967,4.25018
0.781354,-1.34606,4.26426,0.748911,-1.29778,4.24964
0.779738,-1.3443,4.26371,0.747278,-1.29589,4.24909
0.778121,-1.34254,4.26315,0.745643,-1.29398,4.24855
0.776502,-1.34077,4.2626,0.744007,-1.29207,4.248
0.774882,-1.33899,4.26204,0.742369,-1.29015,4.24746
0.773261,-1.3372,4.26149,0.740731,-1.28823,4.24691
0.771639,-1.3354,4.26093,0.739091,-1.28629,4.24636
0.770015,-1.3336,4.26038,0.73745,-1.28435,4.24582
0.768391,-1.33178,4.25982,0.735808,-1.28239,4.24527
0.766765,-1.32996,4.25927,0.734165,-1.28044,4.24472
0.765138,-1.32813,4.25871,0.732521,-1.27847,4.24417
0.763509,-1.32629,4.25815,0.730875,-1.27649,4.24363
0.76188,-1.32444,4.25759,0.729229,-1.27451,4.24308
0.760249,-1.32258,4.25704,0.727581,-1.27252,4.24253
0.758617,-1.32072,4.25648,0.725932,-1.27052,4.24198
0.756984,-1.31884,4.25592,0.724282,-1.26851,4.24143
0.75535,-1.31696,4.25536,0.722631,-1.26649,4.24088
0.753714,-1.31507,4.2548,0.720978,-1.26447,4.24033
0.752078,-1.31317,4.25424,0.719325,-1.26244,4.23977
0.75044,-1.31126,4.25368,0.71767,-1.2604,4.23922
0.748801,-1.30935,4.25312,0.716014,-1.25835,4.23867
0.74716,-1.30742,4.25256,0.714357,-1.25629,4.23812
